HET Code,Smiles,Molecular Weight
H7T,CC1(C)C(=Nc2cc(OCCCN3Cc4ccc(OCCc5cn(CC(=O)N6CCC(CCN7CCCC7)CC6)nn5)cc4C3)c(OCC8CC8)cc12)N,738.96112
H8E,CN(NC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)NC(CCCCN)C(=O)C(=O)NCc2ccccc2)c3ccccc3,630.73388
HBW,CNC(=O)C1CCCN1S(=O)(=O)c2ccc(Cl)c(COc3cccc4c(cc(nc34)C(F)(F)F)n5ccnc5)c2Cl,628.45019
HEK,CC(=O)NCC(=O)NC(Cn1cc(nn1)c2cc(cc(c2)c3cn(CC(N)C(=O)NCC(=O)NCC(=O)N)nn3)C(=O)O)C=O,626.5813
HHZ,Nc1ncnc2c1c(cn2C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)C#CCNC(=O)COCCO,645.34482
HKW,CN1\C(=C\C=C\C=C\C2=[N+](CCCCCC(=O)NCc3cn(CC4C(O)CC(O)C(O)C4O)nn3)c5ccccc5C2(C)C)\C(C)(C)c6ccccc16,723.9233
HLB,CN1\C(=C/C=C/C=C/C2=[N+](CCCCC(=O)NCCCCCCCCNC3CC(O)C(O)C(O)C3O)c4ccccc4C2(C)C)\C(C)(C)c5ccccc15,742.0214
HRN,CC(c1ccc(Cl)cc1Cl)n2cnc(c3ccccc3)c2c4c([nH]c5cc(Cl)ccc45)C(=O)Nc6cc(ccc6N7CCC(CC7)N8CCCOC8=O)C(=O)O,812.13938
HTZ,CN(C)CCCN(C)C1CCN(C1)C(=O)c2[nH]c3cc(Cl)ccc3c2c4c(ncn4Cc5ccc(Cl)cc5CO)c6ccccc6,659.6478
HUE,CC(c1ccc(Cl)cc1)n2cnc(c3ccccc3)c2c4c([nH]c5cc(Cl)ccc45)C(=O)NCCN6CCN(CC6)C7CCCCC7,669.68568
HY8,NC(CCN(CCCNc1ncnc2c1ncn2C3OC(CO)C(O)C3O)CC4OC(C(O)C4O)n5cnc6c(N)ncnc56)C(=O)O,674.66562
HZ2,NC(CCN(CCNc1ncnc2c1ncn2C3OC(CO)C(O)C3O)CC4OC(C(O)C4O)n5cnc6c(N)ncnc56)C(=O)O,660.63904
L04,CC(C)CC(NC(=O)C(CCc1ccc(cc1)c2ccc(F)cc2)CC(CCCCN3Cc4ccccc4C3=O)C(=O)O)C(=O)Nc5ccccc5,705.85672
L1A,CC(C)CC(O)C(O)C(CC1CCC=CC1)NC(=O)C(Cc2csc(N)n2)NC(=O)C(Cc3ccccc3)NS(=O)(=O)N4CCOCC4,706.9161
L1P,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOCC(COP(=O)(O)O)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,733.13692
L29,CC(C)C(N(CCNC(=O)c1cccc(c1)C(=O)NCCN(C(C(C)C)C(=O)NO)S(=O)(=O)c2ccc(cc2)c3ccccc3)S(=O)(=O)c4ccc(cc4)c5ccccc5)C(=O)NO,913.06928
L2G,COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4nn(C5CCC(CC5)N6CCN(CC6)C(=O)C)c7ncnc(N)c47,621.73196
L2P,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOCC(CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,653.15702
L3P,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOCC(COP(=O)([O-])OCC(O)COP(=O)(O)[O-])OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,885.17948
L3T,Cc1ccccc1CNC(=O)C(Cc2ccncc2)NC(=O)C(CC(=O)NCC(C)(C)C)NC(=O)C(=O)c3c[nH]c4ccccc34,624.7293
L44,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCC,625.01774
L4P,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOCC(COP(=O)(O)OCC(O)CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,807.21546
L4T,COc1ccc2c(OC3CC(N(C3)C(=O)C(NC(=O)OC4CCCC4)C(C)(C)C)C(=O)NC5(CC5C=C)C(=O)O)cc(nc2c1Br)c6csc(NC(=O)C(C)C)n6,869.82086
L5T,COc1ccc2c(OC3CC(N(C3)C(=O)C(NC(=O)OC4CCCC4)C(C)(C)C)C(=O)NC5(CC5C=C)C(=O)O)cc(nc2c1)c6csc(NC(=O)C(C)C)n6,790.9248
L64,O=C(Nc1ccncc1)Nc2ccc(cc2)c3nc(N4CCOCC4)c5cnn(C6CCN(CC6)C(=O)c7cccnc7)c5n3,604.66168
L75,CC(C)(C)NC(=O)C1CN(Cc2oc3ccccc3c2)CCN1CC(O)CC(Cc4ccccc4)C(=O)NC5C(O)Cc6ccccc56,652.82222
L88,OC(=O)CCC(NC(=O)CCc1ccc(cc1)c2cc(cs2)c3ccccc3)C(=O)NCCCOCCOCCOCCCNC(=O)C(CCC(=O)O)NC(=O)CCc4ccc(cc4)c5cc(cs5)c6ccccc6,1059.29484
L9Q,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,746.04956
L9R,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCCCC,788.1293
LA4,OCC1OC(OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(OC4C(O)C(O)OC(CO)C4O)C3O)C2O)C(O)C(O)C1O,666.57768
LA5,OCC1OC(OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(OC4C(O)C(CO)OC(OC5C(O)C(O)OC(CO)C5O)C4O)C3O)C2O)C(O)C(O)C1O,828.71828
LAM,OCC1OC(Oc2ccc(cc2)[N+](=O)[O-])C(O)C(OC3OC(CO)C(O)C(SC4OC(CO)C(O)C(O)C4O)C3O)C1O,641.5962
LC6,CN(C)CCC(CSc1ccccc1)Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)NC(=O)c3ccc(c(C)c3)c4cccc5c(CCCOc6cccc7ccccc67)c(nn45)C(=O)O,887.03354
LFD,Clc1ccc(C(Cn2ccnc2)OC(=O)Nc3ccc(cc3)N4CCN(CC4)c5ccc(Cl)c(Cl)c5)c(Cl)c1,605.3424
LGG,CC(C)CC(NC(=O)C(CCC(=O)N)NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(=O)O)NC(=O)C)C(=O)NC(CCC(=O)N)CCC(=O)O,733.80904
LGN,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCCC,1164.58828
LGZ,NC(=O)OC1Cc2ccccc2C1C3=CNC(CC(O)C(Cc4ccccc4)NC(=O)OC5CCOC5)(Cc6ccccc6)C3=O,625.71076
LH3,COC(=O)c1ccc(cc1)c2cccc(c2NNC(=O)CCCCC3SCC4NC(=O)NC34)c5ccc(cc5)C(=O)OC,602.70056
LH4,O=C(CCCCC1SCC2NC(=O)NC12)NNc3c(cccc3c4ccc(cc4)S(=O)(=O)N5CCOCC5)c6ccc(cc6)S(=O)(=O)N7CCOCC7,784.96496
LHA,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CO)C(O)C(O)C2N)C(OC3OC(CO)C(OC4OC(CN)C(O)C(O)C4N)C3OCCNCCc5ccccc5)C1O,863.9493
LHG,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC,722.96986
LI0,COC1(Cc2ccccc2)CCN(CC1)c3ccc(cc3)C(=O)NS(=O)(=O)c4ccc(NC(C)(C)CSc5ccccc5)c(c4)[N+](=O)[O-],688.856
LI1,CC(C)CCCCCCCC(C)CCCC(C)CCOC(CO)COCCC(C)CCCC(C)CCCC(C)CCCC(C)C,639.13044
LIJ,CCCC(CCC)S(=O)(=O)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc2ccccc2)C(O)CNCc3cccc(OC)c3,667.85516
LIO,CCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC,636.86074
LIQ,CCCCCS(=O)(=O)CC(NC(=O)c1cccnc1)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc3cccc(CC)c3,644.77219
LIV,NCC1OC(OC2C(O)C(OC3C(O)C(N)CC(N)C3OC4OC(CO)C(O)CC4N)OC2CO)C(N)C(O)C1OC5OC(CO)C(O)C(O)C5O,761.7697
LIW,CC(C)(CSc1ccccc1)Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)NC(=O)c3ccc(cc3)N4CCN(Cc5ccccc5c6ccccc6)CC4,735.91404
LIX,CCc1nc(N)nc(NCCNS(=O)(=O)c2ccc3ccccc3c2)c1c4ccc5OC(C)(C)C(=O)N(CCCOC)c5c4,618.74632
LIZ,OCC(CO)(CO)NC(=S)Nc1ccc(CC(CN(CC(=O)O)C2CCCCC2N(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,715.769
LK0,COC(=O)NC(C(=O)NC(CC(O)C(Cc1ccc(cc1)c2cccnc2)NC(=O)C(NC(=O)OC)C(C)(C)C)Cc3ccccc3)C(C)(C)C,703.86742
LKJ,OC(=O)C(NC(=O)c1cc(cc(n1)C(=O)N2CCCC2Cn3cccc3)c4cc(nc(c4)C(=O)N5CCCC5CN6CCCC6)C(=O)NCc7cccc(c7)c8ccccc8)C9CCCCC9,905.0935
LMG,CCCCCCCCCCCCCCCCCC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCCCCCCCCCCC,787.15834
LMN,CCCCCCCCCCC(CCCCCCCCCC)(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)COC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O,1005.18842
LNC,NC(=O)c1cc(CCC(O)C(=O)O)c[n+](c1)C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,765.51374
LOP,CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,661.89008
LP1,CCC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(NC(=O)C(Cc1cccc2ccccc12)NC(=O)C)C(C)C)C(=O)NC(Cc3cccc4ccccc34)C(=O)N,794.97802
LP2,CCC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(NC(=O)C(Cc1cccc2ccccc12)NC(=O)C)C(C)C)C(=O)NC(Cc3cccc4ccccc34)C(=O)N,794.97802
LP4,CCCCCCCCCCCC(O)CC(=O)NC1C(O)OC(CO)C(OP(=O)(O)O)C1OC(=O)CC(O)CCCCCCCCCCC,711.8611
LP5,CCCCCCCCCCCC(O)CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1OC(=O)CC(O)CCCCCCCCCCC,711.8611
LPN,COCCCc1ccc(Cl)c(CN(C2CC2)C(=O)C3CNCCC3c4ccc(OCCOc5c(Cl)cc(C)cc5Cl)cc4)c1,660.07004
LPO,COCCc1ccc(Cl)c(CN(C2CC2)C(=O)C3CNCCC3(O)c4ccc(OCCOc5c(Cl)cc(C)cc5Cl)nc4)c1,663.03092
LPP,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC,648.89132
LPQ,Cc1cc(Cl)c(OCCOc2ccc(cn2)C3CCNCC3C(=O)N(Cc4cc(CNC5CC5)ccc4Cl)C6CC6)c(Cl)c1,658.05746
LTC,CCCCCCC\C=C/CCCCCC(=O)OC(COC1OC(CO)C(O)C(OC2OC(C)C(N)C(O)C2NC(=O)C)C1O)COC(=O)CCCCCC,774.9787
LTZ,CCC1CCC(N1C(=O)C2=C(C(C)C)N3C(c4ccc(Cl)cc4)C(C)(N=C3S2)c5ccc(Cl)cc5)C(=O)N6CCN(C(C)C6)C(=O)C,696.72932
LVJ,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc3cc(C(=O)NCC(F)(F)F)c(OCC(C)(C)O)cc13,618.47529
LVS,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)Cc1cc(I)c(O)c(c1)[N+](=O)[O-])\C=C\S(=O)(=O)C,722.63249
LX2,OC(=O)Cn1ccc2c(OCCCN(CC(c3ccccc3)c4ccccc4)Cc5cccc(c5Cl)C(F)(F)F)cccc12,621.08839
LXT,Cc1ccc(CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc3ccccc3)NC(=O)C(N)CCc4ccccc4)cc1,604.78096
LYB,NC1=Nc2[nH]cc(CCc3ccc(cc3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)c2C(=O)N1,814.75258
LYX,CC(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23)C(=O)NCCCCC(N)C(=O)O,967.76906
LZP,O=C(CC(=O)c1cccc(OCc2ccccc2)c1)C(=O)N3CCN(CC3)C(=O)C(=O)CC(=O)c4cccc(OCc5ccccc5)c4,646.68516
LTX,CCCCC\C=C/C\C=C/C=C/C=C/C(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O,625.77388
LDG,COc1cc2C(=O)c3ccccc3C(=O)c2c(OC)c1CNC4=Nc5c(ncn5C6CC(O)C(COP(=O)(O)O)O6)C(=O)N4,627.496
LHF,NC1=NC(=O)N(CCOc2ccc(Br)cc2)C=C1CNCCC3OC(C(O)C3O)n4cnc5c(N)ncnc45,602.44042
L7M,COc1ccc2c(c1)c(CC(=O)NCCCCNS(=O)(=O)c3cccc4c(cccc34)N(C)C)c(C)n2C(=O)c5ccc(Cl)cc5,661.21008
LFV,Fc1cc(OCC(F)(F)F)ccc1c2oc(nn2)c3ccc(cc3)C(=O)NC(Cn4ccnc4)c5ccc(Cl)cc5Cl,620.38177
L8A,CC(=O)N1CCN(CC1)C(=O)N2CCC(C2)(c3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c4ccc(F)cc4,625.55556
LCV,CC(C(=O)OCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23)S(=O)(=O)O,887.59498
LQJ,Nc1ncnc2c1ncn2C3OC(CO)C(OP(=O)(O)OCC4OC(C5OP(=O)(O)OC45)n6cnc7c(N)ncnc67)C3O,658.41188
LRP,COC1C(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(C(O)C2O)n3c[n+](C)c4C(=O)NC(=Nc34)N)OC1n5cnc6c(ncnc56)N(C)C,829.52072
LRV,CC1CC23CCC4C(C)(CCCC4(C)C(=O)O)C2CCC1(C3)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC7OC(CO)C(O)C(O)C7O,806.88808
LU7,NC(CCCNC(=N)N)C(=O)NCCCNCCCNCCCCCNC(=O)C(CC(=O)N)NC(=O)Cc1ccc(O)cc1O,636.78658
LUJ,CCCC1C(O)C(N)C(OC2C(N)CC(N)C(O)C2OC3OC(CO)C(OC4OC(CN)C(O)C(O)C4N)C3O)OC1CO,641.70884
LRB,CC1=CC2=C3C=C(CCCCCCCCC(=O)NC4C5CC6CC(CC4C6)C5)C=CN3[Ru+2]78(N9C=CC=CC9=C%10C=CC=CN7%10)(N%11C=CC=CC%11=C%12C=CC=CN8%12)N2C=C1,873.10388
P0E,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(=O)(O)OCCO)OC(=O)CCCCCCC\C=C/CCCCCC,716.96528
P11,C[NH+](C)CCCNC(=O)CCNC(=O)c1cc(NC(=O)c2nc(NC(=O)CCNC(=O)c3nc(NC(=O)CCNC(=O)c4cc(NC(=O)c5nccn5C)cn4C)cn3C)cn2C)cn1C,914.99244
P1H,CCCc1cc(ccn1)C(=O)C2C=CN(C=C2C(=O)N)C3OC(COP(=O)(O)OP(=O)(O)OCC4OC(C(O)C4O)n5cnc6c(N)ncnc56)C(O)C3O,812.61484
P27,OP(=O)(O)C(F)(F)c1ccc(CC(Cc2ccc(cc2)C(F)(F)P(=O)(O)O)(c3ccc(F)c(F)c3)n4nnc5ccccc45)cc1,685.44736
P2F,CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)NC(Cc2ccccc2)C(O)CNC(C)(C)c3cccc(OC)c3)N4CCCCS4(=O)=O,692.90768
P3A,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(O)COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCC,872.99654
P42,CCCCCCCCCCCCCCCCCC(O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(O)CCCCCCCCCCCCCCC,766.12378
P5S,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCC,792.07494
P6L,CCCCCCCCC\C=C/CCCCC(=O)OC(COC(=O)CCCCCC\C=C\CCCCCCCCC)COP(=O)(O)OCC(O)CO,746.99126
P90,OP(=O)(O)C(F)(F)c1ccc(CC(C\C=C\c2ccccc2)(c3nc4ccccc4s3)n5nnc6ccccc56)cc1,602.59077
P9D,CC(C)(C)c1csc(NC(=O)C2=CC3=NC(=C(\C=C\c4nnn[nH]4)C(=O)N3C=C2)N5CCCC(C5)OC(=O)NCC[N+](C)(C)CC(=O)[O-])n1,693.77646
PAD,NC(=O)c1cccc([nH+]1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,663.4251
PAR,NCC1OC(OC2C(O)C(OC3C(O)C(N)CC(N)C3OC4OC(CO)C(O)C(O)C4N)OC2CO)C(N)C(O)C1O,615.6285
PAX,CC1=CN(C2CC(OP(=O)([O-])OP(=O)([O-])OCC3OC(C(O)C3OP(=O)(O)O)n4cnc5c(N)ncnc45)C(COP(=O)(O)O)O2)C(=O)NC1=O,809.35832
PB0,CCCOC1CNC(C1)C(O)C(Cc2cc(F)cc(F)c2)NC(=O)C(CCc3ccccc3)N4CCC(CC(C)C)(NC(=O)C)C4=O,656.80281
PB7,CCC(C)C1(CCN(C(CCc2ccccc2)C(=O)NC(Cc3ccccc3)C(O)CNCc4cccc(OC)c4)C1=O)NC(=O)C,642.8274
PB8,CC(C)CC1(CCN(C(CCc2ccccc2)C(=O)NC(Cc3cc(F)cc(F)c3)C(O)C4Cc5ccccc5CN4)C1=O)NC(=O)C,660.79305
PBS,CCCCCCCCCCCCCCC(O)C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC,605.84392
PBU,CCCC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(=O)CCC,634.3538
PC1,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,790.14518
PC2,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,791.15312
PC6,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,804.17176
PC7,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C,763.09996
PC9,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCC(Br)C(Br)CCCCCCCCCCC,920.89208
PCF,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,734.03886
PCJ,CCCCCCCCCCCCCCCC(=O)NC(CO)CSCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,896.4796
PCK,CCCCCCCCC(Br)C(Br)CCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(Br)C(Br)CCCCCCCC,1106.73736
PCU,CN1C=CC(=C2c3ccc4C(=C5C=CN(C)C=C5)c6ccc7C(=C8C=CN(C)C=C8)c9ccc%10C(=C%11C=CN(C)C=C%11)c%12ccc2n%12[Cu](n9%10)(n67)n34)C=C1,740.35624
PCW,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCCCC,787.12136
PDJ,CCCCCCCCCCCCCCCC(=O)OCC(CSCC(N)CO)OC(=O)CCCCCCCCCCCCCCC,658.0708
PDK,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)OC(=O)CCCCCCCCCCCCC,1011.18404
PE3,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,634.75112
PEE,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC,749.07338
PEF,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC,691.95912
PEH,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC,748.06544
PEK,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,768.05508
PEV,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,720.01228
PEW,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC(Br)C(Br)CCCCCCCC,877.8044
PFG,NC1=NC(=O)c2cc(CN(CC#C)c3ccc(cc3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)ccc2N1,864.81126
PFV,CC(C)(O\N=C(/C(=O)NC(C=O)C(CNC(=O)NCC1=CC(=O)C(=CN1O)O)NS(=O)(=O)O)\c2csc(N)n2)C(=O)O,634.59684
PFY,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc4c(Cl)cccc4Cl)c(C)c1C(=O)N5CCCC5CN6CCCC6,641.60776
PGD,NC1=Nc2c(ncn2C3OC(COP(=O)(O)OP(=O)(O)OCC4OC5NC6=NC(=NC(=O)C6=NC5C(=C4S)S)N)C(O)C3O)C(=O)N1,738.54128
PGK,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCC(Br)C(Br)CCCCCCCC,908.81514
PGT,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,751.02302
PGV,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCC\C=C/CCCCCC,749.00714
PGW,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,749.00714
PH1,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOCC(C)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,637.15762
PHP,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc2ccccc2)P(=O)(O)C(Cc3ccccc3)NC(=O)C(NC(=O)OCc4ccccc4)C(C)C,770.8501
PHV,COCCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)OCc2ccccc2)C(c3ccccc3)c4ccccc4)P(=O)(O)O,637.65976
PHW,CO\C=C\CC(NC(=O)C1CCCN1C(=O)C(NC(=O)OCc2ccccc2)C(c3ccccc3)c4ccccc4)P(O)(O)(Oc5ccccc5)Oc6ccccc6,805.85108
PIE,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C\CCCCCCCC,836.06126
PIF,CCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(=O)CCCCCCC,666.58654
PII,CCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,825.0585
PIK,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(=O)CCCCCCCCCCCCCCC,970.99172
PIO,CCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(=O)CCCCCCC,746.56644
PIZ,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(=O)CCCCCCCCCCCCCCC,1050.97162
PKF,COC(=O)C1CCCN1C(=O)C(C)NP(=O)(O)C(Cc2ccccc2)NC(=O)C(CCCC[NH3+])NC(=O)C3CCCN3C(=O)OCc4ccccc4,743.80664
PL1,CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1c(C)c(N)nc(C(CC(=O)N)NCC(N)C(=O)N)[n+]1[Co]OO)C(O)c2c[nH]cn2)C(=O)NCCc3nc(cs3)c4nc(cs4)C(=O)NCCCNC(C)c5ccccc5,1198.22342
PL9,CC(=CCC\C(=C/CC\C(=C/CC\C(=C/CC\C(=C/CC\C(=C/CC\C(=C/CC\C(=C/CC\C(=C/CC1=CC(=O)C(=C(C)C1=O)C)\C)\C)\C)\C)\C)\C)\C)\C)C,749.2011
PLC,CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC,622.83416
PLD,CCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC,875.3126
PLX,CCCCCCCCCCCCCCCCCC(O)OC(COC(O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C,767.13172
PM0,COC1C2Cc3cc4cc(OC5CC(OC6CC(O)C(O)C(C)O6)C(O)C(C)O5)c(C)c(O)c4c(O)c3C(=O)C2(OC7CC(OC8CC(OC9CC(C)(O)C(O)C(C)O9)C(O)C(C)O8)C(O)C(C)O7)C(=O)C(=C1O)C(=O)C,1093.12438
PMR,CCC1=C(C)C2=[N+]3C1=Cc4c(C)c5C(=O)C(C(=O)OC)C6=C7C(=C(C)C8=[N+]7[Mg]3(N9C(=C8)C(=C(C=C)C9=C2)C)n4c56)CCC(=O)O,612.95738
PMT,CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)OP(=O)(O)OCC1OC(C(O)C1O)N2C=CC(=NC2=O)N,604.39612
